entry_id,verify,trace_index,file,line,line_start,line_end,duplicate,anomaly,certainty,file_group,comparison,vs_entry,vs_critical,code_preview
entry-00459,1,3,extensions/device-pair/index.ts,519,519,519,no,none,n/a,entry_file,strictly_after,strictly_after,n/a,return {
entry-00459,1,4,src/pairing/setup-code.ts,383,383,383,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,"url: urlResult.url,"
entry-00459,1,5,src/infra/device-bootstrap.ts,117,117,117,no,none,n/a,critical_file,strictly_before,n/a,strictly_before,export async function verifyDeviceBootstrapToken(params: {
entry-00459,1,6,src/infra/device-bootstrap.ts,131,131,131,no,none,n/a,critical_file,strictly_before,n/a,strictly_before,"const found = Object.entries(state).find(([, candidate]) =>"
entry-00459,1,7,src/infra/device-bootstrap.ts,139,139,139,no,none,n/a,critical_file,strictly_before,n/a,strictly_before,const deviceId = params.deviceId.trim();
entry-00459,1,8,src/infra/device-bootstrap.ts,142,142,142,no,none,n/a,critical_file,strictly_before,n/a,strictly_before,if (!deviceId || !publicKey || !role) {
entry-00459,1,9,src/infra/device-bootstrap.ts,150,150,150,no,after_critical,ambiguous,critical_file,overlapping,n/a,overlapping,return { ok: true };
entry-00462,1,0,onnx/external_data_helper.py,186,186,186,no,none,ambiguous,both,"ep=overlapping,co=strictly_before",overlapping,strictly_before,"def save_external_data(tensor: TensorProto, base_path: str) -> None:"
entry-00462,1,1,onnx/external_data_helper.py,197,197,197,no,none,ambiguous,both,"ep=strictly_after,co=strictly_before",strictly_after,strictly_before,"    if not tensor.HasField(""raw_data""):"
entry-00462,1,2,onnx/external_data_helper.py,202,202,202,no,none,ambiguous,both,"ep=strictly_after,co=overlapping",strictly_after,overlapping,"        with open(external_data_file_path, ""ab""):"
entry-00463,1,0,onnx/external_data_helper.py,35,35,35,no,none,ambiguous,both,"ep=overlapping,co=strictly_before",overlapping,strictly_before,"            setattr(self, entry.key, entry.value)"
entry-00463,1,1,onnx/external_data_helper.py,193,193,193,no,none,ambiguous,both,"ep=strictly_after,co=strictly_before",strictly_after,strictly_before,    info = ExternalDataInfo(tensor)
entry-00463,1,2,onnx/external_data_helper.py,194,194,194,no,none,ambiguous,both,"ep=strictly_after,co=overlapping",strictly_after,overlapping,"    external_data_file_path = os.path.join(base_path, info.location)"
entry-00464,1,0,airflow-core/src/airflow/example_dags/example_xcom.py,83,83,83,no,none,ambiguous,both,"ep=overlapping,co=overlapping",overlapping,overlapping,"        f'echo ""The xcom pushed manually is {XComArg(bash_push, key=""manually_pushed_value"")}"" && '"
entry-00464,1,1,airflow-core/src/airflow/example_dags/example_xcom.py,84,84,84,no,none,ambiguous,both,"ep=strictly_after,co=overlapping",strictly_after,overlapping,"        f'echo ""The returned_value xcom is {XComArg(bash_push)}"" && '"
entry-00464,1,2,airflow-core/src/airflow/example_dags/example_xcom.py,80-87,80,87,no,none,ambiguous,both,"ep=overlapping,co=overlapping",overlapping,overlapping,"    bash_pull = BashOperator(
        task_id=""bash_pull"",
        bash_command='echo ""bash pull dem"
entry-00465,1,0,packages/server/src/routes/index.ts,136,136,136,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,"router.use('/account', accountRouter)"
entry-00465,1,1,packages/server/src/enterprise/routes/account.route.ts,9,9,9,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,"router.post('/register', accountController.register)"
entry-00465,1,2,packages/server/src/enterprise/controllers/account.controller.ts,10,10,10,no,before_entry,ambiguous,entry_file,overlapping,overlapping,n/a,            const data = await accountService.register(req.body)
entry-00465,1,3,packages/server/src/enterprise/services/account.service.ts,280,280,280,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,    public async register(data: AccountDTO) {
entry-00465,1,4,packages/server/src/enterprise/services/account.service.ts,250,250,250,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,"            data = await this.createRegisterAccount(data, queryRunner)"
entry-00465,1,5,packages/server/src/enterprise/services/account.service.ts,130,130,130,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,"                data.user = await this.userService.createNewUser(data.user, queryRunner)"
entry-00465,1,6,packages/server/src/enterprise/services/user.service.ts,82,82,82,no,none,n/a,critical_file,strictly_before,n/a,strictly_before,"    public async createNewUser(data: Partial<User>, queryRunner: QueryRunner) {"
entry-00465,1,7,packages/server/src/enterprise/services/user.service.ts,101,101,101,no,after_critical,ambiguous,critical_file,overlapping,n/a,overlapping,"        const userObj = queryRunner.manager.create(User, data)"
entry-00466,1,0,packages/server/src/enterprise/routes/account.route.ts,9,9,9,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,"router.post('/register', accountController.register)"
entry-00466,1,1,packages/server/src/enterprise/controllers/account.controller.ts,10,10,10,no,before_entry,ambiguous,entry_file,overlapping,overlapping,n/a,            const data = await accountService.register(req.body)
entry-00466,1,2,packages/server/src/enterprise/services/account.service.ts,227,227,227,no,none,n/a,critical_file,strictly_before,n/a,strictly_before,        data.organizationUser.organizationId = data.organization.id
entry-00466,1,3,packages/server/src/enterprise/services/account.service.ts,229,229,229,no,none,n/a,critical_file,strictly_before,n/a,strictly_before,        data.organizationUser.createdBy = data.user.createdBy
entry-00466,1,4,packages/server/src/enterprise/services/account.service.ts,230,230,230,no,after_critical,ambiguous,critical_file,overlapping,n/a,overlapping,        data.organizationUser = this.organizationUserService.createNewOrganizationUser(data.organiza
entry-00467,1,0,packages/server/src/controllers/nodes/index.ts,90,90,90,no,before_entry,ambiguous,entry_file,overlapping,overlapping,n/a,"        const apiResponse = await nodesService.executeCustomFunction(req.body, workspaceId, orgId)"
entry-00467,1,1,packages/server/src/services/nodes/index.ts,151,151,151,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,        return await executeCustomNodeFunction(executeData)
entry-00467,1,2,packages/server/src/utils/executeCustomNodeFunction.ts,24,24,24,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,        const jsFunction = typeof body?.javascriptFunction === 'string' ? body.javascriptFunction : 
entry-00467,1,3,packages/server/src/utils/executeCustomNodeFunction.ts,49,49,49,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,"                const returnData = await newNodeInstance.init(nodeData, '', options)"
entry-00467,1,4,packages/components/nodes/utilities/CustomFunction/CustomFunction.ts,140,140,140,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,"            const response = await executeJavaScriptCode(javascriptFunction, sandbox)"
entry-00467,1,5,packages/components/src/utils.ts,1631,1631,1631,no,none,n/a,critical_file,strictly_before,n/a,strictly_before,        const builtinDeps = process.env.TOOL_FUNCTION_BUILTIN_DEP
entry-00467,1,6,packages/components/src/utils.ts,1640,1640,1640,no,none,n/a,critical_file,strictly_before,n/a,strictly_before,        const secureWrappers: ICommonObject = {}
entry-00467,1,7,packages/components/src/utils.ts,1671,1671,1671,no,after_critical,ambiguous,critical_file,overlapping,n/a,overlapping,"                builtin: builtinDeps,"
entry-00468,1,0,packages/components/src/utils.ts,1494,1494,1494,no,none,ambiguous,both,"ep=overlapping,co=strictly_before",overlapping,strictly_before,export const executeJavaScriptCode = async (
entry-00468,1,1,packages/components/src/utils.ts,1663,1663,1663,no,none,ambiguous,both,"ep=strictly_after,co=strictly_before",strictly_after,strictly_before,        const defaultNodeVMOptions: any = {
entry-00468,1,2,packages/components/src/utils.ts,1682,1682,1682,no,none,ambiguous,both,"ep=strictly_after,co=strictly_before",strictly_after,strictly_before,        const vm = new NodeVM(finalNodeVMOptions)
entry-00468,1,3,packages/components/src/utils.ts,1685,1685,1685,no,none,ambiguous,both,"ep=strictly_after,co=overlapping",strictly_after,overlapping,"            const response = await vm.run(`module.exports = async function() {${code}}()`, __dirname"
entry-00469,1,0,packages/components/src/utils.ts,1494,1494,1494,no,before_entry,ambiguous,entry_file,overlapping,overlapping,n/a,export const executeJavaScriptCode = async (
entry-00469,1,1,packages/components/src/utils.ts,1644,1644,1644,no,none,n/a,entry_file,strictly_after,strictly_after,n/a,            return await secureAxiosRequest(config)
entry-00469,1,2,packages/components/src/httpSecurity.ts,75,75,75,no,none,n/a,critical_file,strictly_before,n/a,strictly_before,        const target = await resolveAndValidate(currentUrl)
entry-00469,1,3,packages/components/src/httpSecurity.ts,88,88,88,no,after_critical,ambiguous,critical_file,overlapping,n/a,overlapping,        const response = await axios(currentConfig)
entry-00470,1,0,packages/components/src/utils.ts,409,409,409,no,before_entry,ambiguous,entry_file,overlapping,overlapping,n/a,"async function crawl(baseURL: string, currentURL: string, pages: string[], limit: number): Promise<s"
entry-00470,1,1,packages/components/src/httpSecurity.ts,192,192,192,no,none,n/a,critical_file,strictly_before,n/a,strictly_before,    const u = new URL(url)
entry-00470,1,2,packages/components/src/httpSecurity.ts,196,196,196,no,none,n/a,critical_file,strictly_before,n/a,strictly_before,    if (ipaddr.isValid(hostname)) {
entry-00470,1,3,packages/components/src/httpSecurity.ts,234,234,234,no,after_critical,ambiguous,critical_file,overlapping,n/a,overlapping,"        lookup: (_host, _opts, cb) => {"
entry-00471,1,0,packages/components/src/httpSecurity.ts,139,139,139,no,none,n/a,critical_file,strictly_before,n/a,strictly_before,const resolved = await resolveAndValidate(currentUrl)
entry-00471,1,1,packages/components/src/httpSecurity.ts,190,190,190,no,after_critical,clear,critical_file,strictly_after,n/a,strictly_after,"const denyList = denyListString ? denyListString.split(',').map((s) => s.trim()) : null"
entry-00472,1,0,packages/components/src/utils.ts,461,461,461,no,before_entry,ambiguous,entry_file,overlapping,overlapping,n/a,"    return await crawl(URLObj.protocol + '//' + URLObj.hostname, modifyURL, [], limit)"
entry-00472,1,1,packages/components/src/httpSecurity.ts,222,222,222,no,none,n/a,critical_file,strictly_before,n/a,strictly_before,    return {
entry-00472,1,2,packages/components/src/httpSecurity.ts,233,233,233,no,after_critical,ambiguous,critical_file,overlapping,n/a,overlapping,    return new Agent({
entry-00473,1,0,packages/server/src/services/fetch-links/index.ts,6,6,6,no,before_entry,ambiguous,entry_file,overlapping,overlapping,n/a,"const getAllLinks = async (requestUrl: string, relativeLinksMethod: string, queryLimit: string): Pro"
entry-00473,1,1,packages/server/src/services/fetch-links/index.ts,9,9,9,no,none,n/a,entry_file,strictly_after,strictly_after,n/a,        await checkDenyList(url)
entry-00473,1,2,packages/components/src/httpSecurity.ts,41,41,41,no,none,n/a,critical_file,strictly_before,n/a,strictly_before,    const httpDenyListString: string | undefined = process.env.HTTP_DENY_LIST
entry-00473,1,3,packages/components/src/httpSecurity.ts,42,42,42,no,after_critical,ambiguous,critical_file,overlapping,n/a,overlapping,    if (!httpDenyListString) return
entry-00474,1,0,packages/components/src/httpSecurity.ts,139,139,139,no,none,n/a,critical_file,strictly_before,n/a,strictly_before,        const resolved = await resolveAndValidate(currentUrl)
entry-00474,1,1,packages/components/src/httpSecurity.ts,189,189,189,no,after_critical,clear,critical_file,strictly_after,n/a,strictly_after,    const denyListString = process.env.HTTP_DENY_LIST
entry-00474,1,2,packages/components/src/httpSecurity.ts,190,190,190,no,after_critical,clear,critical_file,strictly_after,n/a,strictly_after,"    const denyList = denyListString ? denyListString.split(',').map((s) => s.trim()) : null"
entry-00474,1,3,packages/components/src/httpSecurity.ts,197,197,197,no,after_critical,clear,critical_file,strictly_after,n/a,strictly_after,        if (denyList) {
entry-00474,1,4,packages/components/src/httpSecurity.ts,209,209,209,no,after_critical,clear,critical_file,strictly_after,n/a,strictly_after,"    const records = await dns.lookup(hostname, { all: true })"
entry-00474,1,5,packages/components/src/httpSecurity.ts,220,220,220,no,after_critical,clear,critical_file,strictly_after,n/a,strictly_after,    const chosen = records.find((r) => r.family === 4) ?? records[0]
entry-00475,1,0,packages/components/src/utils.ts,478,478,478,no,before_entry,ambiguous,entry_file,overlapping,overlapping,n/a,"export async function xmlScrape(currentURL: string, limit: number): Promise<string[]> {"
entry-00475,1,1,packages/components/src/httpSecurity.ts,133,133,133,no,none,n/a,critical_file,strictly_before,n/a,strictly_before,"export async function secureFetch(url: string, init?: RequestInit, maxRedirects: number = 5): Promis"
entry-00475,1,2,packages/components/src/httpSecurity.ts,188,188,188,no,none,n/a,critical_file,strictly_before,n/a,strictly_before,async function resolveAndValidate(url: string): Promise<ResolvedTarget> {
entry-00475,1,3,packages/components/src/httpSecurity.ts,216,216,216,no,after_critical,ambiguous,critical_file,overlapping,n/a,overlapping,"            isDeniedIP(r.address, denyList)"
entry-00476,1,0,packages/components/src/utils.ts,457,457,457,no,none,n/a,entry_file,strictly_after,strictly_after,n/a,await checkDenyList(stringURL)
entry-00476,1,1,packages/components/src/httpSecurity.ts,51,51,51,no,after_critical,ambiguous,critical_file,overlapping,n/a,overlapping,"const addresses = await dns.lookup(hostname, { all: true })"
entry-00476,1,2,packages/components/src/httpSecurity.ts,52-54,52,54,no,after_critical,clear,critical_file,strictly_after,n/a,strictly_after,"for (const address of addresses) {
            isDeniedIP(address.address, httpDenyList)
        }"
entry-00476,1,3,packages/components/src/utils.ts,426,426,426,no,before_entry,clear,entry_file,strictly_before,strictly_before,n/a,const resp = await secureFetch(currentURL)
entry-00476,1,4,packages/components/src/httpSecurity.ts,209,209,209,no,after_critical,clear,critical_file,strictly_after,n/a,strictly_after,"const records = await dns.lookup(hostname, { all: true })"
entry-00476,1,5,packages/components/src/httpSecurity.ts,214-218,214,218,no,after_critical,clear,critical_file,strictly_after,n/a,strictly_after,"if (denyList) {
        for (const r of records) {
            isDeniedIP(r.address, denyList)
     "
entry-00476,1,6,packages/components/src/httpSecurity.ts,142,142,142,no,after_critical,clear,critical_file,strictly_after,n/a,strictly_after,"const response = await fetch(currentUrl, { ...currentInit, agent: () => agent })"
entry-00477,1,0,packages/server/src/utils/constants.ts,10,10,10,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,"'/api/v1/public-chatbotConfig',  // 白名单放行条目：中间件 startsWith 匹配后跳过所有认证检查"
entry-00477,1,1,packages/server/src/index.ts,221,221,221,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,const isWhitelisted = whitelistURLs.some((url) => req.path.startsWith(url))  // 此处判断为 true，执行 next()
entry-00477,1,2,packages/server/src/index.ts,223,223,223,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,if (isWhitelisted) { next() }  // 缺失：应有对 chatbotConfig 端点的 ownership 或访问控制校验
entry-00477,1,3,packages/server/src/controllers/chatflows/index.ts,246,246,246,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,const apiResponse = await chatflowsService.getSinglePublicChatbotConfig(req.params.id)  // chatflowI
entry-00477,1,4,packages/server/src/services/chatflows/index.ts,366,366,366,no,none,n/a,critical_file,strictly_before,n/a,strictly_before,const dbResponse = await appServer.AppDataSource.getRepository(ChatFlow).findOneBy({ id: chatflowId 
entry-00477,1,5,packages/server/src/services/chatflows/index.ts,391,391,391,no,after_critical,ambiguous,critical_file,overlapping,n/a,overlapping,"return { ...parsedConfig, uploads: uploadsConfig, flowData: dbResponse.flowData, isTTSEnabled }  // "
entry-00478,1,0,packages/server/src/utils/constants.ts,40,40,40,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,"'/api/v1/oauth2-credential/refresh',"
entry-00478,1,1,packages/server/src/index.ts,222,222,222,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,if (isWhitelisted) {
entry-00478,1,2,packages/server/src/routes/oauth2/index.ts,309,309,309,no,none,ambiguous,both,"ep=strictly_after,co=strictly_before",strictly_after,strictly_before,const { credentialId } = req.params
entry-00478,1,3,packages/server/src/routes/oauth2/index.ts,314,314,314,no,none,ambiguous,both,"ep=strictly_after,co=strictly_before",strictly_after,strictly_before,const credential = await credentialRepository.findOneBy({
entry-00478,1,4,packages/server/src/routes/oauth2/index.ts,325,325,325,no,none,ambiguous,both,"ep=strictly_after,co=strictly_before",strictly_after,strictly_before,const decryptedData = await decryptCredentialData(credential.encryptedData)
entry-00478,1,5,packages/server/src/routes/oauth2/index.ts,355,355,355,no,none,ambiguous,both,"ep=strictly_after,co=overlapping",strictly_after,overlapping,"const tokenResponse = await axios.post(tokenUrl, new URLSearchParams(refreshRequestData).toString(),"
entry-00479,1,0,packages/components/src/utils.ts,456,456,456,no,before_entry,ambiguous,entry_file,overlapping,overlapping,n/a,"export async function webCrawl(stringURL: string, limit: number): Promise<string[]> {"
entry-00479,1,1,packages/components/src/utils.ts,457,457,457,no,none,n/a,entry_file,strictly_after,strictly_after,n/a,    await checkDenyList(stringURL)
entry-00479,1,2,packages/components/src/httpSecurity.ts,40,40,40,no,after_critical,ambiguous,critical_file,overlapping,n/a,overlapping,export async function checkDenyList(url: string): Promise<void> {
entry-00480,1,0,packages/components/src/utils.ts,1659,1659,1659,no,before_entry,ambiguous,entry_file,overlapping,overlapping,n/a,"return await secureFetch(url, options)"
entry-00480,1,1,packages/components/src/httpSecurity.ts,193,193,193,no,none,n/a,critical_file,strictly_before,n/a,strictly_before,const hostname = u.hostname
entry-00480,1,2,packages/components/src/httpSecurity.ts,209,209,209,no,none,n/a,critical_file,strictly_before,n/a,strictly_before,"const records = await dns.lookup(hostname, { all: true })"
entry-00480,1,3,packages/components/src/httpSecurity.ts,210,210,210,no,none,n/a,critical_file,strictly_before,n/a,strictly_before,if (records.length === 0) {
entry-00480,1,4,packages/components/src/httpSecurity.ts,214,214,214,no,none,n/a,critical_file,strictly_before,n/a,strictly_before,if (denyList) {
entry-00480,1,5,packages/components/src/httpSecurity.ts,215,215,215,no,none,n/a,critical_file,strictly_before,n/a,strictly_before,for (const r of records) {
entry-00480,1,6,packages/components/src/httpSecurity.ts,224,224,224,no,none,n/a,critical_file,strictly_before,n/a,strictly_before,"ip: chosen.address,"
entry-00480,1,7,packages/components/src/httpSecurity.ts,235,235,235,no,after_critical,ambiguous,critical_file,overlapping,n/a,overlapping,"cb(null, target.ip, target.family)"
entry-00481,1,0,packages/components/src/httpSecurity.ts,139,139,139,no,none,n/a,critical_file,strictly_before,n/a,strictly_before,        const resolved = await resolveAndValidate(currentUrl)
entry-00481,1,1,packages/components/src/httpSecurity.ts,190,190,190,no,after_critical,clear,critical_file,strictly_after,n/a,strictly_after,"    const denyList = denyListString ? denyListString.split(',').map((s) => s.trim()) : null"
entry-00482,1,0,packages/components/nodes/tools/WebScraperTool/WebScraperTool.ts,60,60,60,no,before_entry,ambiguous,entry_file,overlapping,overlapping,n/a,"    private async scrapeSingleUrl(url: string): Promise<Omit<ScrapedPageData, 'url'> & { foundLinks:"
entry-00482,1,1,packages/components/nodes/tools/WebScraperTool/WebScraperTool.ts,62,62,62,no,none,n/a,entry_file,strictly_after,strictly_after,n/a,"            const response = await secureFetch(url, { timeout: this.timeoutMs, redirect: 'follow', f"
entry-00482,1,2,packages/components/src/httpSecurity.ts,222,222,222,no,after_critical,ambiguous,critical_file,overlapping,n/a,overlapping,    return {
entry-00483,1,0,server/src/routes/agents.ts,2013,2013,2013,no,none,n/a,entry_file,strictly_after,strictly_after,n/a,assertBoard(req);  // 仅校验 actor 类型为 board，不校验所属公司
entry-00483,1,1,server/src/routes/agents.ts,2014,2014,2014,no,none,n/a,entry_file,strictly_after,strictly_after,n/a,const id = req.params.id as string;  // 路径参数直接使用，可传入任意租户的 agent UUID
entry-00483,1,2,server/src/routes/agents.ts,2013,2013,2013,no,none,n/a,entry_file,strictly_after,strictly_after,n/a,"// 此处应有 assertCompanyAccess(req, agent.companyId) — 缺失，未验证调用方是否属于该 agent 所在公司"
entry-00483,1,3,server/src/services/agents.ts,595,595,595,no,after_critical,ambiguous,critical_file,overlapping,n/a,overlapping,"listKeys: (id: string) => db.select(...).from(agentApiKeys).where(eq(agentApiKeys.agentId, id))  // "
entry-00484,1,0,server/src/routes/agents.ts,2020,2020,2020,no,none,n/a,entry_file,strictly_after,strictly_after,n/a,assertBoard(req);
entry-00484,1,1,server/src/routes/agents.ts,2021,2021,2021,no,none,n/a,entry_file,strictly_after,strictly_after,n/a,const id = req.params.id as string;
entry-00484,1,2,server/src/routes/agents.ts,2020,2020,2020,yes,none,n/a,entry_file,strictly_after,strictly_after,n/a,assertBoard(req);
entry-00484,1,3,server/src/services/agents.ts,564,564,564,no,after_critical,ambiguous,critical_file,overlapping,n/a,overlapping,"    createApiKey: async (id: string, name: string) => {"
entry-00485,1,0,server/src/routes/agents.ts,2041,2041,2041,no,none,n/a,entry_file,strictly_after,strictly_after,n/a,assertBoard(req);  // 仅校验 actor 类型为 board
entry-00485,1,1,server/src/routes/agents.ts,2042,2042,2042,no,none,n/a,entry_file,strictly_after,strictly_after,n/a,const keyId = req.params.keyId as string;  // 攻击者控制的任意租户密钥 ID
entry-00485,1,2,server/src/routes/agents.ts,2041,2041,2041,no,none,n/a,entry_file,strictly_after,strictly_after,n/a,"// 此处应有 assertCompanyAccess(req, agent.companyId) — 缺失，可吊销任意租户密钥（DoS）"
entry-00485,1,3,server/src/services/agents.ts,606,606,606,no,after_critical,ambiguous,critical_file,overlapping,n/a,overlapping,revokeKey: async (keyId: string) => { ... db.update(agentApiKeys).set({ revokedAt: new Date() }).whe
entry-00486,1,0,server/src/routes/agents.ts,2013,2013,2013,no,none,n/a,entry_file,strictly_after,strictly_after,n/a,assertBoard(req);  // 仅校验 actor 类型为 board，不校验所属公司
entry-00486,1,1,server/src/routes/agents.ts,2014,2014,2014,no,none,n/a,entry_file,strictly_after,strictly_after,n/a,const id = req.params.id as string;  // 路径参数直接使用，可传入任意租户的 agent UUID
entry-00486,1,2,server/src/routes/agents.ts,2013,2013,2013,no,none,n/a,entry_file,strictly_after,strictly_after,n/a,"// 此处应有 assertCompanyAccess(req, agent.companyId) — 缺失，未验证调用方是否属于该 agent 所在公司"
entry-00486,1,3,server/src/services/agents.ts,595,595,595,no,after_critical,ambiguous,critical_file,overlapping,n/a,overlapping,"listKeys: (id: string) => db.select(...).from(agentApiKeys).where(eq(agentApiKeys.agentId, id))  // "
entry-00487,1,0,server/src/routes/agents.ts,2020,2020,2020,no,none,n/a,entry_file,strictly_after,strictly_after,n/a,assertBoard(req);
entry-00487,1,1,server/src/routes/agents.ts,2021,2021,2021,no,none,n/a,entry_file,strictly_after,strictly_after,n/a,const id = req.params.id as string;
entry-00487,1,2,server/src/routes/agents.ts,2020,2020,2020,yes,none,n/a,entry_file,strictly_after,strictly_after,n/a,assertBoard(req);
entry-00487,1,3,server/src/services/agents.ts,564,564,564,no,after_critical,ambiguous,critical_file,overlapping,n/a,overlapping,"createApiKey: async (id: string, name: string) => {"
entry-00488,1,0,server/src/routes/agents.ts,2041,2041,2041,no,none,n/a,entry_file,strictly_after,strictly_after,n/a,assertBoard(req);  // 仅校验 actor 类型为 board
entry-00488,1,1,server/src/routes/agents.ts,2042,2042,2042,no,none,n/a,entry_file,strictly_after,strictly_after,n/a,const keyId = req.params.keyId as string;  // 攻击者控制的任意租户密钥 ID
entry-00488,1,2,server/src/routes/agents.ts,2041,2041,2041,no,none,n/a,entry_file,strictly_after,strictly_after,n/a,"// 此处应有 assertCompanyAccess(req, agent.companyId) — 缺失，可吊销任意租户密钥（DoS）"
entry-00488,1,3,server/src/services/agents.ts,606,606,606,no,after_critical,ambiguous,critical_file,overlapping,n/a,overlapping,revokeKey: async (keyId: string) => { ... db.update(agentApiKeys).set({ revokedAt: new Date() }).whe
entry-00489,1,0,packages/server/src/controllers/documentstore/index.ts,28-29,28,29,no,before_entry,ambiguous,entry_file,overlapping,overlapping,n/a,"        const body = req.body
        body.workspaceId = req.user?.activeWorkspaceId"
entry-00489,1,1,packages/server/src/controllers/documentstore/index.ts,36,36,36,no,none,n/a,entry_file,strictly_after,strictly_after,n/a,        const docStore = DocumentStoreDTO.toEntity(body)
entry-00489,1,2,packages/server/src/Interface.DocumentStore.ts,300-308,300,308,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,"    static toEntity(body: any): DocumentStore {
        const docStore = new DocumentStore()
       "
entry-00489,1,3,packages/server/src/controllers/documentstore/index.ts,37,37,37,no,none,n/a,entry_file,strictly_after,strictly_after,n/a,"        const apiResponse = await documentStoreService.createDocumentStore(docStore, orgId)"
entry-00489,1,4,packages/server/src/services/documentstore/index.ts,63-64,63,64,no,after_critical,ambiguous,critical_file,overlapping,n/a,overlapping,        const documentStore = appServer.AppDataSource.getRepository(DocumentStore).create(newDocumen
entry-00490,1,0,packages/server/src/controllers/documentstore/index.ts,356-358,356,358,no,before_entry,ambiguous,entry_file,overlapping,overlapping,n/a,"        const body = req.body
        const updateDocStore = new DocumentStore()
        Object.assi"
entry-00490,1,1,packages/server/src/controllers/documentstore/index.ts,349,349,349,no,before_entry,clear,entry_file,strictly_before,strictly_before,n/a,"        const store = await documentStoreService.getDocumentStoreById(req.params.id, workspaceId)"
entry-00490,1,2,packages/server/src/controllers/documentstore/index.ts,359,359,359,no,none,n/a,entry_file,strictly_after,strictly_after,n/a,"        const apiResponse = await documentStoreService.updateDocumentStore(store, updateDocStore)"
entry-00490,1,3,packages/server/src/services/documentstore/index.ts,523-524,523,524,no,after_critical,ambiguous,critical_file,overlapping,n/a,overlapping,        const tmpUpdatedDocumentStore = appServer.AppDataSource.getRepository(DocumentStore).merge(d
entry-00491,1,0,packages/server/src/controllers/documentstore/index.ts,622-624,622,624,no,before_entry,ambiguous,entry_file,overlapping,overlapping,n/a,"        const body = req.body
        const files = (req.files as Express.Multer.File[]) || []
     "
entry-00491,1,1,packages/server/src/services/documentstore/index.ts,1775-1782,1775,1782,no,after_critical,ambiguous,critical_file,overlapping,n/a,overlapping,"    if (createNewDocStore) {
        const docStoreBody = typeof data.docStore === 'string' ? JSON.p"
entry-00492,1,0,packages/server/src/utils/constants.ts,41,41,41,no,before_entry,ambiguous,entry_file,overlapping,overlapping,n/a,"    '/api/v1/text-to-speech/generate',"
entry-00492,1,1,packages/server/src/index.ts,221,221,221,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,                    const isWhitelisted = whitelistURLs.some((url) => req.path.startsWith(url))
entry-00492,1,2,packages/server/src/index.ts,222,222,222,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,                    if (isWhitelisted) {
entry-00492,1,3,packages/server/src/routes/text-to-speech/index.ts,6,6,6,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,"router.post('/generate', textToSpeechController.generateTextToSpeech)"
entry-00492,1,4,packages/server/src/controllers/text-to-speech/index.ts,18,18,18,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,"            credentialId: bodyCredentialId,"
entry-00492,1,5,packages/server/src/controllers/text-to-speech/index.ts,58,58,58,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,        } else {
entry-00492,1,6,packages/server/src/controllers/text-to-speech/index.ts,95,95,95,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,        const textToSpeechConfig = {
entry-00492,1,7,packages/server/src/controllers/text-to-speech/index.ts,108,108,108,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,            await convertTextToSpeechStream(
entry-00492,1,8,packages/components/src/textToSpeech.ts,33,33,33,no,none,n/a,critical_file,strictly_before,n/a,strictly_before,                    const credentialId = textToSpeechConfig.credentialId as string
entry-00492,1,9,packages/components/src/textToSpeech.ts,34,34,34,no,after_critical,ambiguous,critical_file,overlapping,n/a,overlapping,"                    const credentialData = await getCredentialData(credentialId ?? '', options)"
entry-00493,1,0,src/channels/plugins/catalog.ts,325,325,325,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,const manifestEntries = listChannelCatalogEntries({
entry-00493,1,1,src/channels/plugins/catalog.ts,347,347,347,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,const priority = ORIGIN_PRIORITY[candidate.origin] ?? 99;
entry-00493,1,2,src/channels/plugins/catalog.ts,348,348,348,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,const existing = resolved.get(entry.id);
